Menu Item ID,Name,Display Name,Space,Brand Name,Type,Category,Ready for Sale,Combo Item,Number of Pieces,Is this a Promotion,Discounted Product,Promotion Type,Packaging Type,Number of units,Diet,Description,Recipe
menu-1777547162098-9bvou8t5f,Tropico PET 50cl (Nantes),Tropico 50cl,La Beaujoire Nantes,Tropico,Beverage,Soft Drink,No,No,1.000,No,,,,,,,comp-1777547162098-2cbr3ok5d>Packaging>pkg-1775288910887-6hf3gtxl1>1.000
menu-item-1773765341338-n9ra5m228,Tropico PET 50cl HH (Aix),Tropico 50cl,Aix Arena,Tropico,Beverage,Soft Drink,No,No,1.000,No,,,,,,,pkg-1777547281917-feccnwfx1>Packaging>pkg-1775288910887-6hf3gtxl1>1.000
menu-item-1763855202481-p07s6ggnm,Tourtel Twist,,Aix Arena,,Beverage,Beer 0%,Yes,No,1.000,No,,,,,,,
menu-item-1764024562524-vvotnajkb,Chandon Garden Spritz,Chandon garden spritz,Adidas Arena,Chandon garden spritz,Beverage,Sparkling Wine,No,No,1.000,No,,,,,,,ing-1767781844291-sg09k6di3>Ingredient>1767780640929-g25wat1x2>1767780640929-g25wat1x2>0.150|pkg-1775292045698-7np38y27v>Packaging>pkg-1775288966736-3u3hhmg8i>1.000
menu-item-1765416495172-m0c3cib9i,1664 25cl HH,1664 - 25cl,Aix Arena,1664,Beverage,Beer,No,No,1.000,Yes,1664 25cl,Happy-Hour,,,,,pkg-1776775414229-aojosydwr>Packaging>pkg-1775288849620-3y46xd89x>1.000
menu-item-1765416512106-0l3m2ufiw,1664 50cl HH,1664 - 50cl,Aix Arena,1664,Beverage,Beer,No,No,1.000,Yes,1664 50cl,Happy-Hour,,,,,pkg-1776775481858-j19r9tcbc>Packaging>pkg-1775288910887-6hf3gtxl1>1.000
menu-item-1763837553032-je2hokffo,Saucisses frites (LM),Saucisse frites,Le Mans FC,EIF,Food,Saucisses frites,No,No,1.000,No,,,,,,,ing-1780324849969-uxr0za0ki>Ingredient>1776681875775-zsz5gon4d>1776681875775-zsz5gon4d>0.250|ing-1780324865329-0dkoy06an>Ingredient>1776434433056-5pux6tyu7>1776434433056-5pux6tyu7>0.140
menu-1780325001771-ak4yok48c,Crêpe nutella (LM),Crepe nutella,Le Mans FC,,Food,Snack sucré,No,No,100.000,No,,,,,,,comp-1780325001771-sw5og4ge4>Ingredient>1775222926159-62-hkoxm74c7>1775222926159-62-hkoxm74c7>5.000|comp-1780325001771-djxlexsev>Ingredient>1763781585716-24-ur9xfbwom>1763781585716-24-ur9xfbwom>2.500|comp-1780325001771-pz6hm9u22>Ingredient>1775664548855-vrgpgzfin>1775664548855-vrgpgzfin>1.250|comp-1780325001771-f6nc3tkkt>Ingredient>1775206295695-0-rz35ev7ha>1775206295695-0-rz35ev7ha>5.000
menu-1780325039621-vqbiaofog,Crêpes Sucre (LM),Crêpe sucre,Le Mans FC,EIF,Food,Snack sucré,No,No,100.000,No,,,,,,,comp-1780325039621-ol2bqcjbf>Ingredient>1775222926159-62-hkoxm74c7>1775222926159-62-hkoxm74c7>5.000|comp-1780325039621-mqhxawk3x>Ingredient>1763781585716-24-ur9xfbwom>1763781585716-24-ur9xfbwom>2.500|comp-1780325039621-zdlvn3sx0>Ingredient>1775664548855-vrgpgzfin>1775664548855-vrgpgzfin>1.250|comp-1780325039621-y1jiqg4vk>Ingredient>1775222925626-35-tcy4f0zda>1775222925626-35-tcy4f0zda>5.000
menu-item-1764024574332-uc670wjth,Budweiser 45cl HH,Budweiser 45cl,Adidas Arena,Budweiser,Beverage,Beer,No,No,1.000,Yes,Budweiser 45cl,Happy-Hour,,,,,ing-1776776179215-x9hqh6g5a>Ingredient>1767782786877-6tccsspfv>1767782786877-6tccsspfv>0.500|pkg-1776776190328-gz9iqca44>Packaging>pkg-1775288910887-6hf3gtxl1>1.000
menu-item-1779358123898-9v1cl7pkg,Mocktail du jour,,Adidas Arena,,Beverage,Mixology,Yes,No,1.000,No,,,,,,,
menu-item-1774887027963-slqfrwwk9,Aligot Saucisse,Aligot saucisse,SFP,EIF,Food,Autre food chaude,No,No,1.000,No,,,,,,,pkg-1777102391518-27eehi4wp>Packaging>pkg-1775227685860-ueadp9b8g>1.000
menu-item-1764024574333-v4wz82woi,Corona 45cl,Corona 50cl,Adidas Arena,Corona,Beverage,Beer,No,No,1.000,No,,,,,,,pkg-1776776251877-72xld72g4>Packaging>pkg-1775288910887-6hf3gtxl1>1.000
menu-item-1765370980070-vhzb7mfz0,Corona 45cl HH,Corona 50cl,Adidas Arena,Corona,Beverage,Beer,No,No,1.000,Yes,Corona 45cl,Happy-Hour,,,,,pkg-1776776295461-3nmphssme>Packaging>pkg-1775288910887-6hf3gtxl1>1.000
menu-item-1779358148063-bpc1egup1,Ocean Eyes Cooler,,Adidas Arena,,Beverage,Mixology,Yes,No,1.000,No,,,,,,,
menu-item-1764020015691-w2ztemb7k,Desperados 33cl (Paris),Desperados 33cl,space-1762366011612|SFP,Desperados,Beverage,Beer,No,No,1.000,No,,,,,,,ing-1776352011598-3d2c2au8z>Ingredient>1776350521228-fbyy26ls0>1776350521228-fbyy26ls0>1.000|pkg-1776352017531-9ftnze08d>Packaging>pkg-1775288910887-6hf3gtxl1>1.000
menu-item-1764019946476-014itx9pn,Desperados 50cl,Desperados 50cl,space-1762366011612|SFP,Desperados,Beverage,Beer,No,No,1.000,No,,,,,,,ing-1776351977981-tu0drlvhb>Ingredient>1776350192878-9v86hzlgb>1776350192878-9v86hzlgb>0.500|pkg-1776351987848-ph8jxcoa1>Packaging>pkg-1775288910887-6hf3gtxl1>1.000
menu-item-1779358174527-jmi6sa98f,Man Overboard Mocktail,,Adidas Arena,,Beverage,Mixology,Yes,No,1.000,No,,,,,,,
menu-item-1776354110511-lq4xad2g7,Gallia Blanche 25cl,Gallia blanche 25cl,SFP,Gallia,Beverage,Beer,No,No,1.000,No,,,,,,,ing-1776776559126-639gns8gm>Ingredient>1776350032412-9d5orpkht>1776350032412-9d5orpkht>0.250|pkg-1776776575670-wdxiep4w1>Packaging>pkg-1775288849620-3y46xd89x>1.000
menu-item-1779358193468-1niyu6v07,Vodka Cranberry,,Adidas Arena,,Beverage,Mixology,Yes,No,1.000,No,,,,,,,
menu-item-1763921853320-5e64rq4cy,Gallia Blanche 50cl,Gallia Blanche 50cl,SFP,Gallia,Beverage,Beer,No,No,1.000,No,,,,,,,ing-1776351787307-lnlhfl7ir>Ingredient>1776350032412-9d5orpkht>1776350032412-9d5orpkht>0.500|pkg-1776351792007-7eqfwky62>Packaging>pkg-1775288910887-6hf3gtxl1>1.000
menu-item-1768932345887-26c2as1d9,Gallia Blonde 50cl (Nantes),Gallia blonde 50cl,La Beaujoire Nantes,Gallia,Beverage,Beer,No,No,1.000,No,,,,,,,pkg-1776776791815-gtsvdggcz>Packaging>pkg-1775288910887-6hf3gtxl1>1.000
menu-item-1774887217904-8lltgph9i,VERNIERE,,SFP,,Food,AUTRE,No,No,1.000,No,,,,,,,pkg-1780405595318-upssadkv3>Packaging>1779439661214-4hnv6zxzo>1.000
menu-item-1774887217903-9o94b1nev,Menu Paris,,SFP,,Food,Autre food chaude,No,No,1.000,No,,,,,,,pkg-1780405248173-ht6bux7nq>Packaging>1779439661214-4hnv6zxzo>1.000
menu-item-1776354052689-2pmixeqca,Gallia IPA 25cl (Paris),Gallia IPA 25cl,SFP,Gallia,Beverage,Beer,No,No,1.000,No,,,,,,,ing-1776777336643-t50m9k5yv>Ingredient>1776349862430-04xvzavux>1776349862430-04xvzavux>0.250|pkg-1776777347990-bcxbyufgr>Packaging>pkg-1775288849620-3y46xd89x>1.000
menu-1776777612879-ldn8b3bsi,Gallia IPA 33cl (Nantes),Gallia IPA 33cl,La Beaujoire Nantes,Gallia,Beverage,Beer,No,No,1.000,No,,,,,,,comp-1776777612879-r7qbythcv>Ingredient>1776350650028-cd32jh3oz>1776350650028-cd32jh3oz>1.000|comp-1776777612879-mmsusuy92>Packaging>pkg-1775288910887-6hf3gtxl1>1.000
menu-item-1774887217901-itns8y55k,Croque X 18,,SFP|PFC,EIF,Food,Croque,No,No,1.000,No,,,,,,,pkg-1780404586177-tazx0ahwz>Packaging>1779439661214-4hnv6zxzo>1.000
menu-item-1765431857847-847b06gmo,Gamma Ray APA 50cl,Gamma Ray 50cl,SFP,Gamma Ray,Beverage,Beer,No,No,1.000,No,,,,,,,ing-1776352959145-k3tla1ymf>Ingredient>1776350125662-urxmtw307>1776350125662-urxmtw307>0.500|pkg-1776353011245-pz1u3qw3e>Packaging>pkg-1775288910887-6hf3gtxl1>1.000
menu-item-1764210601906-5zq9kj64y,Vodka Energy Drink,,Adidas Arena,,Beverage,Mixology,Yes,No,1.000,No,,,,,,,
menu-item-1774887217904-4s7rcxdql,MS Kriek,Kriek,SFP,Kriek,Beverage,Beer,No,No,1.000,No,,,,,,,pkg-1780316710782-f1gwqudpw>Packaging>1775288849620-3y46xd89x>1.000
menu-item-1764023675768-5vj5w2yke,COMBO Hot-dog Chips Coca,,Adidas Arena,,Combo,Menu with Drink,Yes,No,1.000,No,,,,,,,
menu-item-1768932674720-q25gt5wng,Les Brassés IPA 50cl,Les brassés IPA 50cl,La Beaujoire Nantes,Les brassés,Beverage,Beer,No,No,1.000,No,,,,,,,pkg-1777047376782-53g6alk8w>Packaging>pkg-1775288910887-6hf3gtxl1>1.000
menu-item-1765370909756-m9xluk02n,COMBO Smash Frites Coca,,Adidas Arena,,Combo,Menu with Drink,Yes,No,1.000,No,,,,,,,
menu-item-1764024574338-1h5kwmpeu,Recharge Cashless,,Adidas Arena,,Food,AUTRE,No,No,1.000,No,,,,,,,pkg-1780405576803-5y758t1jp>Packaging>1779439661214-4hnv6zxzo>1.000
menu-item-1774887217904-4qpck0kf0,Tomate Mozzarella,Tomate mozzarella,SFP,,Food,Veggie Main,No,No,1.000,No,,,,,,,pkg-1777135222140-9ywytysqi>Packaging>pkg-1775227685860-ueadp9b8g>1.000
menu-item-1775666044581-jr43ofrlf,Souvenir 25cl,Cup souvenir 25cl,SFP,,Glasses,Ecocup,Yes,No,1.000,No,,,,,,,pkg-1777548751533-fu65j9xj3>Packaging>pkg-1775288849620-3y46xd89x>1.000
menu-item-1774887217901-pqimyaptf,Croque X 9,,SFP|PFC,EIF,Food,Croque,No,No,1.000,No,,,,,,,pkg-1780404607796-zi7uyf37i>Packaging>1779439661214-4hnv6zxzo>1.000
menu-item-1764024080983-zpmfymam5,Hot Dog Veggie (Paris),Hot-Dog veggie,Adidas Arena,EIF,Food,Veggie Main,No,No,1.000,No,,,,,,,ing-1777104046495-57ewkdtf7>Ingredient>1775222925238-18-ktxw5fg1u>1775222925238-18-ktxw5fg1u>1.000
menu-item-1768931907787-a9ngp4205,Coca-Cola Zero CAN 33cl HH (Aux/Paris),Coca-Cola Zero 33cl,Auxerre|Adidas Arena,Coca-Cola,Beverage,Soft Drink,No,No,1.000,Yes,Coca-Cola Zero CAN 33cl (Aux/Paris),Happy-Hour,,,,,ing-1775685497292-amxcc33qg>Ingredient>1774988511268-kckagmxf4>1774988511268-kckagmxf4>1.000|pkg-1778164611757-qgiy5jb45>Packaging>1775288910887-6hf3gtxl1>1.000
menu-item-1764024497316-57rc5a5bb,Redbull Pastèque (Aux/Paris),Redbull Pastèque,Adidas Arena|space-1762366011612|PFC,Redbull,Beverage,Soft Drink,No,No,1.000,No,,,,,,,ing-1776351159310-8s32e5grf>Ingredient>1776348985067-cmrwzpflk>1776348985067-cmrwzpflk>1.000|pkg-1776351247010-75hme8pug>Packaging>pkg-1775288910887-6hf3gtxl1>1.000
menu-item-1769515322135-z4x302ou1,Bagel dinde,Bagel dinde,Adidas Arena,La sabicherie,Food,Sandwich,Yes,No,1.000,No,,,,1.000,,,ing-1776700041624-tjmuw2mwc>Ingredient>1776699476549-psoupzk7u>1776699476549-psoupzk7u>1.000
menu-item-1764024562529-8cdg5tws0,Moet & Chandon - Coupe,Champagne - Bouteille,Adidas Arena|Aix Arena,Moët & Chandon,Beverage,Champagne,No,No,1.000,No,,,,,,,pkg-1775549858854-1p6hbo255>Packaging>pkg-1775288966736-3u3hhmg8i>1.000|ing-1775550248219-3197621sv>Ingredient>1775291135650-s1s4qz1ct>1775291135650-s1s4qz1ct>0.150
menu-item-1769515336177-yqpzo5ur0,Bagel poulet,Bagel poulet,Adidas Arena,La sabicherie,Food,Sandwich,Yes,No,1.000,No,,,,1.000,,,ing-1776700190343-x64mlbsqo>Ingredient>1776699020740-j9mn4il1o>1776699020740-j9mn4il1o>1.000
menu-item-1763921853315-x4kxy4h5y,Piper Champagne 1.5l,Champagne - Magnum,SFP,Piper Heidsieck,Beverage,Champagne,No,No,1.000,No,,,,,,,pkg-1775291757601-f8ofmzwys>Packaging>pkg-1775288966736-3u3hhmg8i>5.000|ing-1775291783066-uh2yadnb3>Ingredient>1767862110907-ct1fzenk2>1767862110907-ct1fzenk2>1.500
menu-1780325702526-sot3d3gpz,Hot Dog Veggie (LM),Hot-Dog veggie,Le Mans FC,EIF,Food,Veggie Main,No,No,1.000,No,,,,,,,comp-1780325702526-dh52jpbs5>Ingredient>1775222925238-18-ktxw5fg1u>1775222925238-18-ktxw5fg1u>1.000
menu-item-1764024562532-4qvvi88zw,Thé (Aix),Thé,space-1762366011612|Aix Arena,,Beverage,Tea/Coffee,No,No,1.000,No,,,,,,,ing-1776700516481-pqw4m20sh>Ingredient>1776684949963-ymoz6q5n3>1776684949963-ymoz6q5n3>1.000|ing-1776700552683-zafufa3k1>Ingredient>1776685074854-ukf931mia>1776685074854-ukf931mia>1.000
menu-item-1775511485725-atvxyv8hx,Bière 0% 50cl (LM),Bière 0% 50cl,Le Mans FC,,Beverage,Beer 0%,No,No,1.000,No,,,,,,,pkg-1777549169701-voskt5wru>Packaging>pkg-1775288910887-6hf3gtxl1>1.000
menu-item-1763837586516-zf2hprsjw,Café/thé,,Le Mans FC|Adidas Arena|space-1762366011612|Aix Arena|La Beaujoire Nantes|PFC|SFP,,Beverage,Tea/Coffee,No,No,130.000,No,,,,,,,ing-1775664087118-ct369ekxp>Ingredient>1775201096203-g45345uj1>1775201096203-g45345uj1>1.000|ing-1775664107128-kmp2gswm8>Ingredient>1775201001987-g49fcyc1l>1775201001987-g49fcyc1l>1.000
menu-1777549581439-rp0l9fcmh,Minuty Prestige Rosé - Verre (Aix),Vin rosé - Verre,Aix Arena,Minuty prestige rosé,Beverage,Wine,No,No,1.000,No,,,,,,,comp-1777549581439-ylrhuvwuz>Ingredient>1767862820318-0y3pehppq>1767862820318-0y3pehppq>0.150|comp-1777549581439-y57gto02d>Packaging>pkg-1775289048754-ig0fj1fc0>1.000
menu-item-1773765298652-ktyz1x9rr,Minuty Prestige Rosé - Verre HH (Aix),Vin rosé - Verre,Aix Arena,Minuty prestige rosé,Beverage,Wine,No,No,1.000,Yes,Minuty Prestige Rosé - Verre (Aix),Happy-Hour,,,,,ing-1777042661548-5gwdc5muu>Ingredient>1767862820318-0y3pehppq>1767862820318-0y3pehppq>0.150|pkg-1777042676724-hpc6n93e5>Packaging>pkg-1775289048754-ig0fj1fc0>1.000
menu-item-1763855210265-s00t01x2e,Minuty blanc - Verre (Paris),Vin blanc - Verre,PFC,Minuty Blanc,Beverage,Wine,No,No,1.000,No,,,,,,,ing-1775636880048-kufyx1q0u>Ingredient>1775289841201-x7s7e2ria>1775289841201-x7s7e2ria>0.150|pkg-1776352329614-2r2n47r62>Packaging>pkg-1775289048754-ig0fj1fc0>1.000
menu-1777550031737-o6j0hxods,Minuty blanc - Verre (Aix),Vin blanc - Verre,Aix Arena,Minuty Blanc,Beverage,Wine,No,No,1.000,No,,,,,,,comp-1777550031737-j18hdlcgu>Ingredient>1775289841201-x7s7e2ria>1775289841201-x7s7e2ria>0.150|comp-1777550031737-q7solc1ql>Packaging>pkg-1775289048754-ig0fj1fc0>1.000
menu-item-1773765275058-bceg8znzd,Vittel HH,Eau plate,Aix Arena,Vittel,Beverage,Water,No,No,1.000,Yes,Vittel,Happy-Hour,,,,,pkg-1777044970427-2oes1m8cz>Packaging>pkg-1775288910887-6hf3gtxl1>1.000
menu-item-1764205331215-vlyd8jvah,Banana Pie,Banana pie,Adidas Arena,EIF,Food,Snack sucré,No,No,1.000,No,,,,,,,pkg-1777131533340-ik2vhsehy>Packaging>pkg-1775227685860-ueadp9b8g>1.000
menu-item-1764024595890-5i5j9kf3t,Alloco,Alloco,Adidas Arena,,Food,Sides,No,No,1.000,No,,,,,,,pkg-1777131008876-tblcudwuz>Packaging>pkg-1775227685860-ueadp9b8g>1.000
menu-item-1764023943300-4nbsiu9mo,Soupe à la citrouille (Paris),Soupe,Adidas Arena,EIF,Food,Veggie Main,No,No,1.000,No,,,,,,,ing-1777202539913-a0y24b5wo>Ingredient>1776697915119-my72di1ll>1776697915119-my72di1ll>0.100
menu-item-1763921853316-sldhf2bwa,Piper Champagne 75cl,Champagne - Bouteille,SFP,Piper Heidsieck,Beverage,Champagne,No,No,1.000,No,,,,,,,ing-1775291888132-e2wh4mfeu>Ingredient>1775291562808-3ja0c7ohs>1775291562808-3ja0c7ohs>1.000|pkg-1775291918999-75vp51okj>Packaging>pkg-1775288966736-3u3hhmg8i>5.000
1776762976525,Vin chaud (LM),Vin chaud,Le Mans FC,,Beverage,Wine,No,No,1.000,No,,,,,,,ing-1776762952338-1h3lsnqus>Ingredient>1767786728884-6hakx29bq>1767786728884-6hakx29bq>0.200|pkg-1776762960434-o8wyldfd0>Packaging>pkg-1775288849620-3y46xd89x>1.000
menu-item-1766412433186-i36785czm,"Heineken Pichet 1,5l","Heineken Pichet 1,5l",SFP,Heineken,Beverage,Beer,No,No,1.000,No,,,,,,,ing-1767653315063-u98shahgz>Ingredient>market-price-1762288192688>market-price-1762288192688>1.500|pkg-1776778273101-014i5tk5r>Packaging>pkg-1775288910887-6hf3gtxl1>2.000
menu-item-1763921621914-aq7epvb49,Lagunitas IPA 33cl,Lagunitas - 33cl,SFP|Adidas Arena,Lagunitas,Beverage,Beer,No,No,1.000,No,,,,,,,ing-1776351620974-l8r42ul9w>Ingredient>1776350742910-dk3l7vi59>1776350742910-dk3l7vi59>1.000|pkg-1776351637207-65lboghyz>Packaging>pkg-1775288910887-6hf3gtxl1>1.000
menu-item-1773679261660-vuwwffg9s,Hot Dog Choucroute,Hot-Dog Choucroute,La Beaujoire Nantes,Compass,Food,Hot Dog,Yes,No,1.000,No,,,,,,,pkg-1777103880584-3pmducpud>Packaging>pkg-1775227685860-ueadp9b8g>1.000
menu-item-1773679276424-nt78ski4m,Hot Dog Saucisse de Francfort,Hot-dog,La Beaujoire Nantes,Compass,Food,Hot Dog,Yes,No,1.000,No,,,,,,,pkg-1777104164253-nzbzy8a24>Packaging>pkg-1775227685860-ueadp9b8g>1.000
menu-item-1763921853319-bx9z3pcev,Champagne Piper Coupe,Champagne - coupe,SFP,Piper Heidsieck,Beverage,Champagne,No,No,1.000,No,,,,,,,pkg-1775549899053-rqmgrbn54>Packaging>pkg-1775288966736-3u3hhmg8i>1.000|ing-1775549915203-6lxqzqe6e>Ingredient>1775291562808-3ja0c7ohs>1775291562808-3ja0c7ohs>0.150
menu-item-1763921853318-bmt9vm1cy,Capri-Sun,Caprisun,SFP,Capri-Sun,Beverage,Soft Drink,Yes,No,1.000,No,,,,,,,ing-1776352390597-qkj3gb6zl>Ingredient>1776349449031-w4644bm60>1776349449031-w4644bm60>1.000
menu-item-1763921853320-bwbrftkik,Pizza La Parma,Pizza - La Parma,space-1762366011612|SFP|PFC,,Food,Pizza,Yes,No,1.000,No,,,,,,,pkg-1777130763387-64suavnb0>Packaging>pkg-1775227685860-ueadp9b8g>1.000
menu-item-1763855145695-h7dka9skj,Fanta Orange PET 50cl (Paris/Aux),Fanta orange 50cl,space-1762366011612|SFP|Adidas Arena|PFC|Auxerre,Fanta,Beverage,Soft Drink,No,No,1.000,No,,,,,,,pkg-1776258567178-0d8d8en2w>Packaging>pkg-1775288910887-6hf3gtxl1>1.000|ing-1780315060288-y8tqpmhm9>Ingredient>1777556738446-szy16yik0>1777556738446-szy16yik0>1.000
menu-item-1766412348635-siqt9jdk0,BOISSON INVITE,,SFP,,Beverage,Invité,Yes,No,1.000,No,,,,,,,
menu-item-1776277257665-ssypujt77,Alfajores au chocolat,Alfajores au chocolat,Adidas Arena,,Food,Snack sucré,Yes,No,1.000,No,,,,1.000,,,pkg-1777202928035-b2k22cesl>Packaging>pkg-1775227685860-ueadp9b8g>1.000
menu-item-1766422183687-bwsxykusv,Tsing Tao 50cl X2 HH,Tsing Tao 50cl,Auxerre,Tsing Tao,Beverage,Beer,No,No,1.000,Yes,Tsing Tao 50cl,Pack x2,,,,,ing-1774980244838-f0u9e5vrn>Ingredient>1767788170271-xtjpi2k12>1767788170271-xtjpi2k12>1.000|pkg-1778163875522-oahwwn0me>Packaging>1775288910887-6hf3gtxl1>2.000
menu-item-1763855190230-ws748ultw,Powerade (Paris/Aux),Powerade,SFP,Powerade,Beverage,Soft Drink,No,No,1.000,No,,,,,,,ing-1776348195701-n6kymfraj>Ingredient>1776348039785-hj2hhjrgn>1776348039785-hj2hhjrgn>1.000|pkg-1776348205052-tfoqzsn9v>Packaging>pkg-1775288910887-6hf3gtxl1>1.000
menu-item-1769939270726-2rhvnypf9,Barbe à papa (Aix),Barbe à papa,Aix Arena,,Food,Snack sucré,Yes,No,1.000,No,,,,1.000,,,ing-1777203041961-wqt5bg339>Ingredient>1775222925626-35-tcy4f0zda>1775222925626-35-tcy4f0zda>0.050
menu-item-1763921564717-ine97e3jo,Fish & Chips,Fish & Chips,SFP|space-1762366011612|PFC,EIF,Food,Autre food chaude,No,No,1.000,No,,,,,,,ing-1777103044666-xu6dhz525>Ingredient>1776681875775-zsz5gon4d>1776681875775-zsz5gon4d>0.250|ing-1780305667693-m33fk8zuf>Ingredient>1776435268127-rrezsrama>1776435268127-rrezsrama>0.150|comp-1780305693455-18kr9nzgx>Component>1780300776346>0.025
menu-item-1763921853318-l8ftp6etz,Cheese Stick x5,Cheese Stick,SFP|space-1762366011612|PFC,,Food,Snack salé,No,No,1.000,No,,,,,,,pkg-1777203518555-qhesu2o6b>Packaging>pkg-1775227685860-ueadp9b8g>1.000
menu-item-1763837610749-te8li4lna,Tsing Tao 25cl,Tsing Tao 25cl,Auxerre,Tsing Tao,Beverage,Beer,No,No,1.000,No,,,,,,,ing-1774991220144-53de30vdt>Ingredient>1767788170271-xtjpi2k12>1767788170271-xtjpi2k12>0.250|pkg-1778163618388-qmzs9357q>Packaging>1775288849620-3y46xd89x>1.000
menu-item-1764197483029-qjt1wy73z,Planche de Charcuterie,Planche de Charcuterie,space-1762366011612|SFP|PFC,EIF,Food,Autre food froide,No,No,1.000,No,,,,,,,ing-1780304109239-qwd6zgtjo>Ingredient>1776438355965-lto1yjpgo>1776438355965-lto1yjpgo>0.065|ing-1780304115790-2j16kcbin>Ingredient>1776438294749-6qw056bq0>1776438294749-6qw056bq0>0.065|ing-1780304122585-ubcmlisa7>Ingredient>1776438246699-jwjard6yj>1776438246699-jwjard6yj>0.065|ing-1780304133964-9rp4j9qbv>Ingredient>1776438179983-2zglwpsju>1776438179983-2zglwpsju>0.065|ing-1780304150175-a8amayjgg>Ingredient>1776688580719-dh24b74ux>1776688580719-dh24b74ux>1.000
menu-item-1763837617482-v1p6s2g4h,Cristaline (Aux/Paris),Eau plate,Auxerre,Cristaline,Beverage,Water,No,No,1.000,No,,,,,,,ing-1778096974794-l6nzjyndo>Ingredient>1767787047137-2nkh5thkw>1767787047137-2nkh5thkw>1.000|pkg-1778163937356-4gghw7rbr>Packaging>1775288910887-6hf3gtxl1>1.000
menu-item-1764016122662-47nw48krr,Redbull 25cl (Paris),Redbull 25cl,Adidas Arena|space-1762366011612|SFP|PFC,Redbull,Beverage,Soft Drink,No,No,1.000,No,,,,,,,ing-1776348820868-09am5v21v>Ingredient>1776348790235-q9p6gqj56>1776348790235-q9p6gqj56>1.000|pkg-1776351260875-c55dqwxay>Packaging>pkg-1775288910887-6hf3gtxl1>1.000
menu-item-1768585712744-g2z4vyi3i,Bretzel (Paris),Bretzel,Adidas Arena,,Food,Snack salé,Yes,No,1.000,No,,,,1.000,,,pkg-1777203323115-w8ez7hc3h>Packaging>pkg-1775227685860-ueadp9b8g>1.000
menu-1777203365393-svmq6yds7,Bretzel (Nantes),Bretzel,La Beaujoire Nantes,,Food,Snack salé,Yes,No,1.000,No,,,,1.000,,,comp-1777203365393-xl9v9sa42>Packaging>pkg-1775227685860-ueadp9b8g>1.000
menu-item-1768931850422-m1f2fwicv,Coca-Cola CAN 33cl HH (Aux/Paris),Coca-Cola 33cl,Adidas Arena|Auxerre,Coca-Cola,Beverage,Soft Drink,No,No,1.000,Yes,Coca-Cola CAN 33cl (Aux/Paris),Happy-Hour,,,,,ing-1775685564277-sxdo4fj2z>Ingredient>1774986010321-9b4f7flo7>1774986010321-9b4f7flo7>1.000|pkg-1778164285873-f7306p1jr>Packaging>1775288910887-6hf3gtxl1>1.000
