ID,ID Transaction,Référence de transaction,Date/heure transaction,ID acheteur,Acheteur ID porte-monnaie,Prénom acheteur,Nom acheteur,Activité vendeuse,Type de marchand,ID point de vente,Nom point de vente,Type de point de vente,Sous-type de point de vente,Moyen de paiement,ID vendeur,Prénom vendeur,Nom vendeur,ID article,Article,SKU article,Nature,Famille d'article,Menu,ID Transaction Menu,Monnaie,Prix unitaire HT (promotion incluse),Prix unitaire TTC (promotion incluse),Quantité,Taux de TVA,Total HT (promotion incluse),Montant TVA (promotion incluse),Total TTC (promotion incluse)
16953,6736,A34T144E2O1776173,22/08/26 21:35,0,0,,,BUVETTE,Interne,3,102,FOOD,GENERAL_PUBLIC,Cash,580,Florian,Chanteau,4,Fuze Tea,,BEVERAGE,BOISSON,,,EUR,3.64 €,4.00 €,2,10.00%,7.27 €,0.73 €,8.00 €
16954,6737,A39T195E2O1776173,22/08/26 21:35,0,0,,,BUVETTE,Interne,7,118,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,578,Corentin,Rabot,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,3,20.00%,2.50 €,0.50 €,3.00 €
16955,6737,A39T195E2O1776173,22/08/26 21:35,0,0,,,BUVETTE,Interne,7,118,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,578,Corentin,Rabot,27,Bud 45CL,,BEVERAGE,BIÈRES,,,EUR,6.25 €,7.50 €,3,20.00%,18.75 €,3.75 €,22.50 €
16956,6738,A73T161E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,19,307,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,598,Manager,307,37,Retour Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,-0.83 €,-1.00 €,3,20.00%,-2.50 €,-0.50 €,-3.00 €
16957,6738,A73T161E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,19,307,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,598,Manager,307,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,3,20.00%,2.50 €,0.50 €,3.00 €
16958,6738,A73T161E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,19,307,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,598,Manager,307,41,Bud 33CL,,BEVERAGE,BIÈRES,,,EUR,5.42 €,6.50 €,1,20.00%,5.42 €,1.08 €,6.50 €
16959,6738,A73T161E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,19,307,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,598,Manager,307,27,Bud 45CL,,BEVERAGE,BIÈRES,,,EUR,6.25 €,7.50 €,2,20.00%,12.50 €,2.50 €,15.00 €
16960,6739,A30T384E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,4,107,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,572,Manager,107,37,Retour Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,-0.83 €,-1.00 €,2,20.00%,-1.67 €,-0.33 €,-2.00 €
16961,6739,A30T384E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,4,107,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,572,Manager,107,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,2,20.00%,1.67 €,0.33 €,2.00 €
16962,6739,A30T384E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,4,107,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,572,Manager,107,27,Bud 45CL,,BEVERAGE,BIÈRES,,,EUR,6.25 €,7.50 €,2,20.00%,12.50 €,2.50 €,15.00 €
16963,6740,A67T170E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,1,CONTAINER 1,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,11,Frites,,FOOD,FOOD Salé,,,EUR,3.64 €,4.00 €,2,10.00%,7.27 €,0.73 €,8.00 €
16964,6741,A39T197E2O1776173,22/08/26 21:36,0,0,,,BUVETTE,Interne,7,118,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,578,Corentin,Rabot,21,Hot dog,,FOOD,FOOD Salé,,,EUR,6.82 €,7.50 €,4,10.00%,27.27 €,2.73 €,30.00 €
16965,6742,A39T199E2O1776173,22/08/26 21:36,0,0,,,BUVETTE,Interne,7,118,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,578,Corentin,Rabot,19,Sandwich Veggie,,FOOD,Snack froid,,,EUR,5.91 €,6.50 €,1,10.00%,5.91 €,0.59 €,6.50 €
16966,6743,A59T306E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,1,CONTAINER 1,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,1,20.00%,0.83 €,0.17 €,1.00 €
16967,6743,A59T306E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,1,CONTAINER 1,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,27,Bud 45CL,,BEVERAGE,BIÈRES,,,EUR,6.25 €,7.50 €,1,20.00%,6.25 €,1.25 €,7.50 €
16968,6744,A70T247E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,12,CONT 2 déconsigne,REFUNDABLE_RETURN,REFUNDABLE_RETURN,CB VIVAWALLET,577,Manager,CONT 2,37,Retour Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,-0.83 €,-1.00 €,2,20.00%,-1.67 €,-0.33 €,-2.00 €
16969,6745,A62T520E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,2,CONTAINER 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,577,Manager,CONT 2,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,1,20.00%,0.83 €,0.17 €,1.00 €
16970,6745,A62T520E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,2,CONTAINER 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,577,Manager,CONT 2,32,Coca Cola cherry,,BEVERAGE,BOISSON,,,EUR,3.64 €,4.00 €,1,10.00%,3.64 €,0.36 €,4.00 €
16971,6746,A27T18E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,17,124,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,580,Florian,Chanteau,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,2,20.00%,1.67 €,0.33 €,2.00 €
16972,6746,A27T18E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,17,124,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,580,Florian,Chanteau,2,Coca Cola,,BEVERAGE,BOISSON,,,EUR,3.64 €,4.00 €,2,10.00%,7.27 €,0.73 €,8.00 €
16973,6747,A38T222E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,4,107,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,572,Manager,107,37,Retour Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,-0.83 €,-1.00 €,1,20.00%,-0.83 €,-0.17 €,-1.00 €
16974,6747,A38T222E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,4,107,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,572,Manager,107,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,1,20.00%,0.83 €,0.17 €,1.00 €
16975,6747,A38T222E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,4,107,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,572,Manager,107,2,Coca Cola,,BEVERAGE,BOISSON,,,EUR,3.64 €,4.00 €,1,10.00%,3.64 €,0.36 €,4.00 €
16976,6748,A102T367E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,5,Kiosque Coca 1,BAR,GENERAL_PUBLIC,CB VIVAWALLET,578,Corentin,Rabot,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,2,20.00%,1.67 €,0.33 €,2.00 €
16977,6748,A102T367E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,5,Kiosque Coca 1,BAR,GENERAL_PUBLIC,CB VIVAWALLET,578,Corentin,Rabot,2,Coca Cola,,BEVERAGE,BOISSON,,,EUR,3.64 €,4.00 €,1,10.00%,3.64 €,0.36 €,4.00 €
16978,6748,A102T367E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,5,Kiosque Coca 1,BAR,GENERAL_PUBLIC,CB VIVAWALLET,578,Corentin,Rabot,27,Bud 45CL,,BEVERAGE,BIÈRES,,,EUR,6.25 €,7.50 €,1,20.00%,6.25 €,1.25 €,7.50 €
16979,6749,A47T235E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,4,107,FOOD,GENERAL_PUBLIC,Cash,572,Manager,107,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,2,20.00%,1.67 €,0.33 €,2.00 €
16980,6749,A47T235E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,4,107,FOOD,GENERAL_PUBLIC,Cash,572,Manager,107,2,Coca Cola,,BEVERAGE,BOISSON,,,EUR,3.64 €,4.00 €,2,10.00%,7.27 €,0.73 €,8.00 €
16981,6750,A32T106E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,17,124,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,580,Florian,Chanteau,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,1,20.00%,0.83 €,0.17 €,1.00 €
16982,6750,A32T106E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,17,124,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,580,Florian,Chanteau,13,Bonbons,,FOOD,SNACK,,,EUR,3.33 €,4.00 €,1,20.00%,3.33 €,0.67 €,4.00 €
16983,6750,A32T106E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,17,124,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,580,Florian,Chanteau,27,Bud 45CL,,BEVERAGE,BIÈRES,,,EUR,6.25 €,7.50 €,1,20.00%,6.25 €,1.25 €,7.50 €
16984,6751,A78T158E2O1776173,22/08/26 21:34,0,0,,,BUVETTE,Interne,19,307,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,598,Manager,307,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,2,20.00%,1.67 €,0.33 €,2.00 €
16985,6751,A78T158E2O1776173,22/08/26 21:34,0,0,,,BUVETTE,Interne,19,307,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,598,Manager,307,27,Bud 45CL,,BEVERAGE,BIÈRES,,,EUR,6.25 €,7.50 €,2,20.00%,12.50 €,2.50 €,15.00 €
16986,6751,A78T158E2O1776173,22/08/26 21:34,0,0,,,BUVETTE,Interne,19,307,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,598,Manager,307,20,Sandwich Rillettes,,FOOD,Snack froid,,,EUR,5.91 €,6.50 €,2,10.00%,11.82 €,1.18 €,13.00 €
16987,6752,A78T160E2O1776173,22/08/26 21:35,0,0,,,BUVETTE,Interne,19,307,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,598,Manager,307,37,Retour Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,-0.83 €,-1.00 €,1,20.00%,-0.83 €,-0.17 €,-1.00 €
16988,6752,A78T160E2O1776173,22/08/26 21:35,0,0,,,BUVETTE,Interne,19,307,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,598,Manager,307,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,1,20.00%,0.83 €,0.17 €,1.00 €
16989,6752,A78T160E2O1776173,22/08/26 21:35,0,0,,,BUVETTE,Interne,19,307,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,598,Manager,307,27,Bud 45CL,,BEVERAGE,BIÈRES,,,EUR,6.25 €,7.50 €,1,20.00%,6.25 €,1.25 €,7.50 €
16990,6753,A53T229E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,26,Bar 1,BAR,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,37,Retour Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,-0.83 €,-1.00 €,1,20.00%,-0.83 €,-0.17 €,-1.00 €
16991,6753,A53T229E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,26,Bar 1,BAR,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,1,20.00%,0.83 €,0.17 €,1.00 €
16992,6753,A53T229E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,26,Bar 1,BAR,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,27,Bud 45CL,,BEVERAGE,BIÈRES,,,EUR,6.25 €,7.50 €,1,20.00%,6.25 €,1.25 €,7.50 €
16993,6754,A78T162E2O1776173,22/08/26 21:36,0,0,,,BUVETTE,Interne,19,307,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,598,Manager,307,37,Retour Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,-0.83 €,-1.00 €,2,20.00%,-1.67 €,-0.33 €,-2.00 €
16994,6754,A78T162E2O1776173,22/08/26 21:36,0,0,,,BUVETTE,Interne,19,307,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,598,Manager,307,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,2,20.00%,1.67 €,0.33 €,2.00 €
16995,6754,A78T162E2O1776173,22/08/26 21:36,0,0,,,BUVETTE,Interne,19,307,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,598,Manager,307,27,Bud 45CL,,BEVERAGE,BIÈRES,,,EUR,6.25 €,7.50 €,2,20.00%,12.50 €,2.50 €,15.00 €
16996,6755,A60T260E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,1,CONTAINER 1,FOOD,GENERAL_PUBLIC,Cash,576,Manager,CONT 1,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,2,20.00%,1.67 €,0.33 €,2.00 €
16997,6755,A60T260E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,1,CONTAINER 1,FOOD,GENERAL_PUBLIC,Cash,576,Manager,CONT 1,2,Coca Cola,,BEVERAGE,BOISSON,,,EUR,3.64 €,4.00 €,1,10.00%,3.64 €,0.36 €,4.00 €
16998,6755,A60T260E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,1,CONTAINER 1,FOOD,GENERAL_PUBLIC,Cash,576,Manager,CONT 1,27,Bud 45CL,,BEVERAGE,BIÈRES,,,EUR,6.25 €,7.50 €,1,20.00%,6.25 €,1.25 €,7.50 €
16999,6756,A65T358E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,26,Bar 1,BAR,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,2,20.00%,1.67 €,0.33 €,2.00 €
17000,6756,A65T358E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,26,Bar 1,BAR,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,27,Bud 45CL,,BEVERAGE,BIÈRES,,,EUR,6.25 €,7.50 €,2,20.00%,12.50 €,2.50 €,15.00 €
17001,6757,A78T164E2O1776173,22/08/26 21:36,0,0,,,BUVETTE,Interne,19,307,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,598,Manager,307,37,Retour Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,-0.83 €,-1.00 €,2,20.00%,-1.67 €,-0.33 €,-2.00 €
17002,6757,A78T164E2O1776173,22/08/26 21:36,0,0,,,BUVETTE,Interne,19,307,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,598,Manager,307,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,3,20.00%,2.50 €,0.50 €,3.00 €
17003,6757,A78T164E2O1776173,22/08/26 21:36,0,0,,,BUVETTE,Interne,19,307,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,598,Manager,307,27,Bud 45CL,,BEVERAGE,BIÈRES,,,EUR,6.25 €,7.50 €,3,20.00%,18.75 €,3.75 €,22.50 €
17004,6758,A72T107E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,21,318,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,600,Manager,318,18,Sandwich Jambon,,FOOD,Snack froid,,,EUR,5.91 €,6.50 €,1,10.00%,5.91 €,0.59 €,6.50 €
17005,6759,A87T33E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,23,323,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,601,Manager,323,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,2,20.00%,1.67 €,0.33 €,2.00 €
17006,6759,A87T33E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,23,323,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,601,Manager,323,2,Coca Cola,,BEVERAGE,BOISSON,,,EUR,3.64 €,4.00 €,2,10.00%,7.27 €,0.73 €,8.00 €
17007,6760,A87T35E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,23,323,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,601,Manager,323,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,2,20.00%,1.67 €,0.33 €,2.00 €
17008,6760,A87T35E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,23,323,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,601,Manager,323,2,Coca Cola,,BEVERAGE,BOISSON,,,EUR,3.64 €,4.00 €,2,10.00%,7.27 €,0.73 €,8.00 €
17009,6761,A97T83E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,24,CONTAINER 3,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,591,Manager,CONT 3,37,Retour Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,-0.83 €,-1.00 €,2,20.00%,-1.67 €,-0.33 €,-2.00 €
17010,6761,A97T83E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,24,CONTAINER 3,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,591,Manager,CONT 3,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,2,20.00%,1.67 €,0.33 €,2.00 €
17011,6761,A97T83E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,24,CONTAINER 3,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,591,Manager,CONT 3,27,Bud 45CL,,BEVERAGE,BIÈRES,,,EUR,6.25 €,7.50 €,2,20.00%,12.50 €,2.50 €,15.00 €
17012,6762,A51T40E2O1776173,22/08/26 21:36,0,0,,,BUVETTE,Interne,28,Bar 2,BAR,GENERAL_PUBLIC,CB VIVAWALLET,595,Manager,Bar 2,37,Retour Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,-0.83 €,-1.00 €,2,20.00%,-1.67 €,-0.33 €,-2.00 €
17013,6762,A51T40E2O1776173,22/08/26 21:36,0,0,,,BUVETTE,Interne,28,Bar 2,BAR,GENERAL_PUBLIC,CB VIVAWALLET,595,Manager,Bar 2,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,2,20.00%,1.67 €,0.33 €,2.00 €
17014,6762,A51T40E2O1776173,22/08/26 21:36,0,0,,,BUVETTE,Interne,28,Bar 2,BAR,GENERAL_PUBLIC,CB VIVAWALLET,595,Manager,Bar 2,27,Bud 45CL,,BEVERAGE,BIÈRES,,,EUR,6.25 €,7.50 €,2,20.00%,12.50 €,2.50 €,15.00 €
17015,6763,A98T293E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,29,Foodtruck 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,48,Frites Foodtruck,,FOOD,Foodtruck 1,,,EUR,4.09 €,4.50 €,2,10.00%,8.18 €,0.82 €,9.00 €
17016,6764,A55T20E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,2,CONTAINER 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,577,Manager,CONT 2,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,2,20.00%,1.67 €,0.33 €,2.00 €
17017,6764,A55T20E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,2,CONTAINER 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,577,Manager,CONT 2,32,Coca Cola cherry,,BEVERAGE,BOISSON,,,EUR,3.64 €,4.00 €,1,10.00%,3.64 €,0.36 €,4.00 €
17018,6764,A55T20E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,2,CONTAINER 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,577,Manager,CONT 2,4,Fuze Tea,,BEVERAGE,BOISSON,,,EUR,3.64 €,4.00 €,1,10.00%,3.64 €,0.36 €,4.00 €
17019,6764,A55T20E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,2,CONTAINER 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,577,Manager,CONT 2,11,Frites,,FOOD,FOOD Salé,,,EUR,3.64 €,4.00 €,2,10.00%,7.27 €,0.73 €,8.00 €
17020,6764,A55T20E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,2,CONTAINER 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,577,Manager,CONT 2,9,Burger Pulled Chicken,,FOOD,FOOD Salé,,,EUR,9.09 €,10.00 €,1,10.00%,9.09 €,0.91 €,10.00 €
17021,6764,A55T20E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,2,CONTAINER 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,577,Manager,CONT 2,22,Burger Pulled beef,,FOOD,FOOD Salé,,,EUR,10.91 €,12.00 €,1,10.00%,10.91 €,1.09 €,12.00 €
17022,6765,A103T277E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,25,Foodtruck 1,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,596,Manager,Foodtruck 1,45,Sandwich + frite,,FOOD,Foodtruck 1,,,EUR,10.00 €,11.00 €,1,10.00%,10.00 €,1.00 €,11.00 €
17023,6766,A44T273E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,7,118,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,578,Corentin,Rabot,37,Retour Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,-0.83 €,-1.00 €,1,20.00%,-0.83 €,-0.17 €,-1.00 €
17024,6766,A44T273E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,7,118,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,578,Corentin,Rabot,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,1,20.00%,0.83 €,0.17 €,1.00 €
17025,6766,A44T273E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,7,118,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,578,Corentin,Rabot,27,Bud 45CL,,BEVERAGE,BIÈRES,,,EUR,6.25 €,7.50 €,1,20.00%,6.25 €,1.25 €,7.50 €
17026,6767,A56T14E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,10,CONT 1 déconsigne,REFUNDABLE_RETURN,REFUNDABLE_RETURN,CB VIVAWALLET,579,Guillaume,Filippetti,37,Retour Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,-0.83 €,-1.00 €,1,20.00%,-0.83 €,-0.17 €,-1.00 €
17027,6768,A102T369E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,5,Kiosque Coca 1,BAR,GENERAL_PUBLIC,CB VIVAWALLET,578,Corentin,Rabot,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,2,20.00%,1.67 €,0.33 €,2.00 €
17028,6768,A102T369E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,5,Kiosque Coca 1,BAR,GENERAL_PUBLIC,CB VIVAWALLET,578,Corentin,Rabot,2,Coca Cola,,BEVERAGE,BOISSON,,,EUR,3.64 €,4.00 €,1,10.00%,3.64 €,0.36 €,4.00 €
17029,6768,A102T369E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,5,Kiosque Coca 1,BAR,GENERAL_PUBLIC,CB VIVAWALLET,578,Corentin,Rabot,4,Fuze Tea,,BEVERAGE,BOISSON,,,EUR,3.64 €,4.00 €,1,10.00%,3.64 €,0.36 €,4.00 €
17030,6769,A63T306E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,2,CONTAINER 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,577,Manager,CONT 2,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,3,20.00%,2.50 €,0.50 €,3.00 €
17031,6769,A63T306E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,2,CONTAINER 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,577,Manager,CONT 2,2,Coca Cola,,BEVERAGE,BOISSON,,,EUR,3.64 €,4.00 €,1,10.00%,3.64 €,0.36 €,4.00 €
17032,6769,A63T306E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,2,CONTAINER 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,577,Manager,CONT 2,41,Bud 33CL,,BEVERAGE,BIÈRES,,,EUR,5.42 €,6.50 €,1,20.00%,5.42 €,1.08 €,6.50 €
17033,6770,A27T20E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,17,124,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,580,Florian,Chanteau,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,3,20.00%,2.50 €,0.50 €,3.00 €
17034,6770,A27T20E2O1776173,22/08/26 21:37,0,0,,,BUVETTE,Interne,17,124,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,580,Florian,Chanteau,2,Coca Cola,,BEVERAGE,BOISSON,,,EUR,3.64 €,4.00 €,3,10.00%,10.91 €,1.09 €,12.00 €
17035,6771,A85T61E2O1776173,22/08/26 21:36,0,0,,,BUVETTE,Interne,21,318,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,600,Manager,318,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,2,20.00%,1.67 €,0.33 €,2.00 €
17036,6771,A85T61E2O1776173,22/08/26 21:36,0,0,,,BUVETTE,Interne,21,318,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,600,Manager,318,27,Bud 45CL,,BEVERAGE,BIÈRES,,,EUR,6.25 €,7.50 €,2,20.00%,12.50 €,2.50 €,15.00 €
